"product_review","word","n","sentiment"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unforgiving",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unforgiving",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unfortunate",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unfortunate",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unimpressed",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unwashed",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unwashed",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","utility",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","vacation",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","vacation",1,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","vacation",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","validity",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","vanish",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","velvet",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","velvety",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","verge",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","verge",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","verge",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","verified",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","verified",1,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","versus",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","versus",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","violent",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","violent",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","violent",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","violent",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","violent",1,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","war",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","war",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wary",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasted",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasted",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasted",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasting",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasting",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasting",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wasting",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wise",1,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","witch",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","witch",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","witch",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","witch",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wont",1,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worsening",1,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worsening",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worsening",1,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wrecked",1,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wrecked",1,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wrecked",1,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","wrecked",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accident",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accident",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accident",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accident",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achieve",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achieve",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achieve",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achievement",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achievement",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achievement",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","achievement",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","adapt",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","addresses",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","addresses",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","adore",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","adore",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","adore",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","adore",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","advise",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","advise",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","afraid",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","afraid",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","agreed",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","agreed",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","amen",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","amen",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","amen",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anal",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxiety",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxiety",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxiety",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxiety",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxiety",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxious",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxious",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","anxious",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","appreciation",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","appreciation",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","appreciation",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","approve",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","approve",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","approve",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","argue",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","argue",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","arrest",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","arrive",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","attack",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","attack",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","attack",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","attempt",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","awful",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","awful",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","awful",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","awful",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","awful",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","backer",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","badly",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","badly",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","balance",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bane",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bane",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bane",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bane",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bang",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bang",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bang",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bang",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bang",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bang",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","base",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","battle",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","battle",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beast",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beast",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beast",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beauty",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beauty",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bitch",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bitch",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bitch",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bitch",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bitch",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bite",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","blast",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","blast",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","blast",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","blast",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bleeding",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bleeding",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bleeding",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bleeding",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bonus",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bonus",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bonus",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bonus",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","boring",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bridal",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bridal",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bridal",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bridal",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bristle",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","build",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","burdensome",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","burdensome",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","burdensome",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","calls",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","calls",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","calls",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","catch",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","celebration",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","celebration",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","celebration",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","celebration",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","celebration",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","childhood",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","childhood",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","choice",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","clue",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","comfort",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","comfort",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","comfort",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","comfort",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","compact",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","companion",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","companion",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","companion",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","complain",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","complain",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","complain",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","complicated",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","concerned",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","concerned",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","confident",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","confident",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","confident",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","convenience",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","convinced",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","copy",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","crazy",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","crazy",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","crazy",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","crazy",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cream",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cream",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cream",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cream",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","create",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","create",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","credit",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","credit",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cross",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cross",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cross",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cross",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cube",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","culinary",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","culinary",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","customer",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cutters",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","damned",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dark",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dawn",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dawn",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dawn",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dawn",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dawn",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","decency",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delighted",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delighted",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delighted",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delighted",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delightful",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delightful",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delightful",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delightful",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delivery",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","delivery",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dependent",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dependent",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dependent",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","deserted",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","deserted",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","deserted",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","deserted",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","deserted",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroyed",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroyed",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroyed",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroyed",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroying",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroying",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroying",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","destroying",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","devil",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","devil",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","devil",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","devil",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","devil",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","devil",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","diamond",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","diamond",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dinner",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disability",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disability",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disaster",1,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disaster",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disaster",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disaster",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disaster",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disaster",1,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dispose",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","distorted",1,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","distorted",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doubt",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doubt",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doubt",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doubt",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doubtful",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","downfall",1,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","downfall",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","downfall",1,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","durability",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","durability",1,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","elegant",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","elegant",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","embarrassing",1,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","embrace",1,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","embrace",1,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","embrace",1,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","embrace",1,"surprise"
